,id,indent,purchase,cummulative_indnet,cummulative_purchase,ActiveIndent,likely_to_purchased,N_Column,Failure
254,255,280,409.8599853515625,86280,38327.50997161865,0,0,0,0
255,256,180,0.0,86460,38327.50997161865,0,0,0,0
256,257,300,455.1499938964844,86760,38782.65996551514,0,0,0,0
257,258,300,293.0400085449219,87060,39075.69997406006,0,0,0,0
258,259,100,227.6999969482422,87160,39303.3999710083,0,0,0,0
259,260,280,0.0,87440,39303.3999710083,0,0,0,0
260,261,280,204.92999267578125,87720,39508.32996368408,0,0,0,0
261,262,300,728.6400146484375,88020,40236.96997833252,0,0,0,0
262,263,300,159.38999938964844,88320,40396.35997772217,0,0,0,0
263,264,300,773.1900024414062,88620,41169.549980163574,0,0,0,0
264,265,200,455.3999938964844,88820,41624.94997406006,0,0,0,0
265,266,200,136.6199951171875,89020,41761.569969177246,0,0,0,0
266,267,200,478.1700134277344,89220,42239.73998260498,0,0,0,0
267,268,200,455.3999938964844,89420,42695.139976501465,0,0,0,0
268,269,180,478.1700134277344,89600,43173.3099899292,0,0,0,0
269,270,200,478.1700134277344,89800,43651.48000335693,0,0,0,0
270,271,180,0.0,89980,43651.48000335693,0,0,0,0
271,272,200,387.0899963378906,90180,44038.569999694824,0,0,0,0
272,273,100,273.1400146484375,90280,44311.71001434326,0,0,0,0
273,274,100,0.0,90380,44311.71001434326,0,0,0,0
274,275,300,273.239990234375,90680,44584.95000457764,0,0,0,0
275,276,300,341.54998779296875,90980,44926.499992370605,0,0,0,0
276,277,200,0.0,91180,44926.499992370605,0,0,0,0
277,278,200,318.7799987792969,91380,45245.2799911499,0,0,0,0
278,279,18860,14429.009765625,110240,59674.2897567749,0,0,0,0
279,280,16020,11120.1796875,126260,70794.4694442749,0,0,0,0
280,281,540,0.0,126800,70794.4694442749,0,0,0,0
281,282,280,0.0,127080,70794.4694442749,0,0,0,0
282,283,300,1298.2900390625,127380,72092.7594833374,0,0,0,0
283,284,260,22.770000457763672,127640,72115.52948379517,0,0,0,0
284,285,260,500.94000244140625,127900,72616.46948623657,0,0,0,0
285,286,300,364.32000732421875,128200,72980.78949356079,0,0,0,0
286,287,380,705.8699951171875,128580,73686.65948867798,0,0,0,0
287,288,560,0.0,129140,73686.65948867798,0,0,0,0
288,289,540,0.0,129680,73686.65948867798,0,0,0,0
289,290,300,0.0,129980,73686.65948867798,0,0,0,0
290,291,280,0.0,130260,73686.65948867798,0,0,0,0
291,292,300,0.0,130560,73686.65948867798,0,0,0,0
292,293,360,0.0,130920,73686.65948867798,0,0,0,0
293,294,260,0.0,131180,73686.65948867798,0,0,0,0
294,295,600,341.54998779296875,131780,74028.20947647095,0,0,0,0
295,296,160,0.0,131940,74028.20947647095,0,0,0,0
296,297,300,0.0,132240,74028.20947647095,0,0,0,0
297,298,300,0.0,132540,74028.20947647095,0,0,0,0
298,299,260,320.0299987792969,132800,74348.23947525024,0,0,0,0
299,300,500,1161.27001953125,133300,75509.5094947815,0,0,0,0
300,301,380,796.9500122070312,133680,76306.45950698853,0,0,0,0
301,302,500,455.70001220703125,134180,76762.15951919556,0,0,0,0
302,303,400,523.7100219726562,134580,77285.86954116821,0,0,0,0
303,304,140,0.0,134720,77285.86954116821,0,0,0,0
304,305,560,0.0,135280,77285.86954116821,0,0,0,0
305,306,400,296.010009765625,135680,77581.87955093384,0,0,0,0
306,307,560,431.44000244140625,136240,78013.31955337524,0,0,0,0
307,308,380,0.0,136620,78013.31955337524,0,0,0,0
308,309,180,0.0,136800,78013.31955337524,0,0,0,0
309,310,500,0.0,137300,78013.31955337524,0,0,0,0
310,311,400,0.0,137700,78013.31955337524,0,0,0,0
311,312,500,113.8499984741211,138200,78127.16955184937,0,0,0,0
312,313,400,797.0999755859375,138600,78924.2695274353,0,0,0,0
313,314,200,0.0,138800,78924.2695274353,0,0,0,0
314,315,300,432.6300048828125,139100,79356.89953231812,0,0,0,0
315,316,300,433.6199951171875,139400,79790.5195274353,0,0,0,0
316,317,180,296.010009765625,139580,80086.52953720093,0,0,0,0
317,318,300,0.0,139880,80086.52953720093,0,0,0,0
318,319,200,227.39999389648438,140080,80313.92953109741,0,0,0,0
319,320,240,500.94000244140625,140320,80814.86953353882,0,0,0,0
320,321,200,0.0,140520,80814.86953353882,0,0,0,0
321,322,200,159.38999938964844,140720,80974.25953292847,0,0,0,0
322,323,200,0.0,140920,80974.25953292847,0,0,0,0
323,324,180,159.38999938964844,141100,81133.64953231812,0,0,0,0
324,325,300,0.0,141400,81133.64953231812,0,0,0,0
325,326,160,432.5299987792969,141560,81566.17953109741,0,0,0,0
326,327,160,336.010009765625,141720,81902.18954086304,0,0,0,0
327,328,200,364.32000732421875,141920,82266.50954818726,0,0,0,0
328,329,200,0.0,142120,82266.50954818726,0,0,0,0
329,330,200,455.6000061035156,142320,82722.10955429077,0,0,0,0
330,331,200,91.08000183105469,142520,82813.18955612183,0,0,0,0
331,332,200,0.0,142720,82813.18955612183,0,0,0,0
332,333,180,0.0,142900,82813.18955612183,0,0,0,0
333,334,200,113.8499984741211,143100,82927.03955459595,0,0,0,0
334,335,200,341.54998779296875,143300,83268.58954238892,0,0,0,0
335,336,140,0.0,143440,83268.58954238892,0,0,0,0
336,337,180,0.0,143620,83268.58954238892,0,0,0,0
337,338,200,204.97999572753906,143820,83473.56953811646,0,0,0,0
338,339,280,0.0,144100,83473.56953811646,0,0,0,0
339,340,180,68.30999755859375,144280,83541.87953567505,0,0,0,0
340,341,200,0.0,144480,83541.87953567505,0,0,0,0
341,342,400,0.0,144880,83541.87953567505,0,0,0,0
342,343,340,0.0,145220,83541.87953567505,0,0,0,0
343,344,100,45.540000915527344,145320,83587.41953659058,0,0,0,0
344,345,160,0.0,145480,83587.41953659058,0,0,0,0
345,346,220,683.0999755859375,145700,84270.51951217651,0,0,0,0
346,347,300,0.0,146000,84270.51951217651,0,0,0,0
347,348,240,0.0,146240,84270.51951217651,0,0,0,0
348,349,380,0.0,146620,84270.51951217651,0,0,0,0
349,350,140,0.0,146760,84270.51951217651,0,0,0,0
350,351,180,0.0,146940,84270.51951217651,0,0,0,0
351,352,200,272.25,147140,84542.76951217651,0,0,0,0
352,353,300,0.0,147440,84542.76951217651,0,0,0,0
353,354,200,455.45001220703125,147640,84998.21952438354,0,0,0,0
354,355,160,0.0,147800,84998.21952438354,0,0,0,0
355,356,280,0.0,148080,84998.21952438354,0,0,0,0
356,357,120,0.0,148200,84998.21952438354,0,0,0,0
357,358,200,0.0,148400,84998.21952438354,0,0,0,0
358,359,120,0.0,148520,84998.21952438354,0,0,0,0
359,360,200,0.0,148720,84998.21952438354,0,0,0,0
360,361,320,0.0,149040,84998.21952438354,0,0,0,0
361,362,280,0.0,149320,84998.21952438354,0,0,0,0
362,363,200,432.6300048828125,149520,85430.84952926636,0,0,0,0
363,364,200,0.0,149720,85430.84952926636,0,0,0,0
364,365,17240,17283.380859375,166960,102714.23038864136,0,0,0,0
365,366,17780,15313.8203125,184740,118028.05070114136,0,0,0,0
366,367,440,1328.1800537109375,185180,119356.2307548523,0,0,0,0
367,368,280,563.2100219726562,185460,119919.44077682495,0,0,0,0
368,369,280,0.0,185740,119919.44077682495,0,0,0,0
369,370,180,568.9500122070312,185920,120488.39078903198,0,0,0,0
370,371,200,0.0,186120,120488.39078903198,0,0,0,0
371,372,280,774.1799926757812,186400,121262.57078170776,0,0,0,0
372,373,220,475.3999938964844,186620,121737.97077560425,0,0,0,0
373,374,280,0.0,186900,121737.97077560425,0,0,0,0
374,375,380,1544.4000244140625,187280,123282.37080001831,0,0,0,0
375,376,300,0.0,187580,123282.37080001831,0,0,0,0
376,377,280,0.0,187860,123282.37080001831,0,0,0,0
377,378,300,569.1500244140625,188160,123851.52082443237,0,0,0,0
378,379,220,933.5700073242188,188380,124785.09083175659,0,0,0,0
379,380,140,0.0,188520,124785.09083175659,0,0,0,0
380,381,400,0.0,188920,124785.09083175659,0,0,0,0
381,382,160,0.0,189080,124785.09083175659,0,0,0,0
382,383,280,746.4600219726562,189360,125531.55085372925,0,0,0,0
383,384,200,0.0,189560,125531.55085372925,0,0,0,0
384,385,280,836.9500122070312,189840,126368.50086593628,0,0,0,0
385,386,300,432.6300048828125,190140,126801.13087081909,0,0,0,0
386,387,300,683.0999755859375,190440,127484.23084640503,0,0,0,0
387,388,280,273.239990234375,190720,127757.4708366394,0,0,0,0
388,389,300,819.719970703125,191020,128577.19080734253,0,0,0,0
389,390,160,250.47000122070312,191180,128827.66080856323,0,0,0,0
390,391,220,0.0,191400,128827.66080856323,0,0,0,0
391,392,300,91.08000183105469,191700,128918.74081039429,0,0,0,0
392,393,300,296.010009765625,192000,129214.75082015991,0,0,0,0
393,394,360,0.0,192360,129214.75082015991,0,0,0,0
394,395,180,0.0,192540,129214.75082015991,0,0,0,0
395,396,300,0.0,192840,129214.75082015991,0,0,0,0
396,397,300,865.2100219726562,193140,130079.96084213257,0,0,0,0
397,398,280,296.010009765625,193420,130375.9708518982,0,0,0,0
398,399,300,0.0,193720,130375.9708518982,0,0,0,0
399,400,400,517.030029296875,194120,130893.00088119507,0,0,0,0
400,401,400,0.0,194520,130893.00088119507,0,0,0,0
401,402,460,0.0,194980,130893.00088119507,0,0,0,0
402,403,400,227.6999969482422,195380,131120.7008781433,0,0,0,0
403,404,480,683.0999755859375,195860,131803.80085372925,0,0,0,0
404,405,280,0.0,196140,131803.80085372925,0,0,0,0
405,406,300,0.0,196440,131803.80085372925,0,0,0,0
406,407,500,614.8900146484375,196940,132418.6908683777,0,0,0,0
407,408,300,227.6999969482422,197240,132646.39086532593,0,0,0,0
408,409,280,728.5900268554688,197520,133374.9808921814,0,0,0,0
409,410,280,387.0899963378906,197800,133762.0708885193,0,0,0,0
410,411,480,683.0999755859375,198280,134445.17086410522,0,0,0,0
411,412,200,0.0,198480,134445.17086410522,0,0,0,0
412,413,300,0.0,198780,134445.17086410522,0,0,0,0
413,414,200,0.0,198980,134445.17086410522,0,0,0,0
414,415,260,0.0,199240,134445.17086410522,0,0,0,0
415,416,300,0.0,199540,134445.17086410522,0,0,0,0
416,417,300,0.0,199840,134445.17086410522,0,0,0,0
417,418,280,592.02001953125,200120,135037.19088363647,0,0,0,0
418,419,200,614.3400268554688,200320,135651.53091049194,0,0,0,0
419,420,20,728.6400146484375,200340,136380.17092514038,0,0,0,0
420,421,500,774.1799926757812,200840,137154.35091781616,0,0,0,0
421,422,200,68.30999755859375,201040,137222.66091537476,0,0,0,0
422,423,300,0.0,201340,137222.66091537476,0,0,0,0
423,424,200,409.8599853515625,201540,137632.52090072632,0,0,0,0
424,425,360,774.1799926757812,201900,138406.7008934021,0,0,0,0
425,426,140,181.47000122070312,202040,138588.1708946228,0,0,0,0
426,427,300,949.989990234375,202340,139538.16088485718,0,0,0,0
427,428,200,364.32000732421875,202540,139902.4808921814,0,0,0,0
428,429,400,728.6400146484375,202940,140631.12090682983,0,0,0,0
429,430,300,774.22998046875,203240,141405.35088729858,0,0,0,0
430,431,300,796.5,203540,142201.85088729858,0,0,0,0
431,432,380,432.6300048828125,203920,142634.4808921814,0,0,0,0
432,433,100,204.6300048828125,204020,142839.1108970642,0,0,0,0
433,434,200,660.280029296875,204220,143499.39092636108,0,0,0,0
434,435,300,0.0,204520,143499.39092636108,0,0,0,0
435,436,280,705.8699951171875,204800,144205.26092147827,0,0,0,0
436,437,160,683.0999755859375,204960,144888.3608970642,0,0,0,0
437,438,300,771.9000244140625,205260,145660.26092147827,0,0,0,0
438,439,60,22.719999313354492,205320,145682.98092079163,0,0,0,0
439,440,200,683.0999755859375,205520,146366.08089637756,0,0,0,0
440,441,180,409.8599853515625,205700,146775.94088172913,0,0,0,0
441,442,200,432.7300109863281,205900,147208.67089271545,0,0,0,0
442,443,180,0.0,206080,147208.67089271545,0,0,0,0
443,444,200,364.32000732421875,206280,147572.99090003967,0,0,0,0
444,445,160,455.3999938964844,206440,148028.39089393616,0,0,0,0
445,446,160,318.7799987792969,206600,148347.17089271545,0,0,0,0
446,447,200,318.7799987792969,206800,148665.95089149475,0,0,0,0
447,448,160,0.0,206960,148665.95089149475,0,0,0,0
448,449,200,500.94000244140625,207160,149166.89089393616,0,0,0,0
449,450,300,273.239990234375,207460,149440.13088417053,0,0,0,0
450,451,280,774.1799926757812,207740,150214.3108768463,0,0,0,0
451,452,200,432.6300048828125,207940,150646.94088172913,0,0,0,0
452,453,200,432.6300048828125,208140,151079.57088661194,0,0,0,0
453,454,12400,16204.400390625,220540,167283.97127723694,0,0,0,0
454,455,12220,18875.849609375,232760,186159.82088661194,0,0,0,0
455,456,0,0.0,232760,186159.82088661194,0,0,0,0
456,457,0,0.0,232760,186159.82088661194,0,0,0,0
457,458,0,296.010009765625,232760,186455.83089637756,0,0,0,0
458,459,0,0.0,232760,186455.83089637756,0,0,0,0
459,460,0,0.0,232760,186455.83089637756,0,0,0,0
460,461,0,159.38999938964844,232760,186615.2208957672,0,0,0,0
461,462,0,159.38999938964844,232760,186774.61089515686,0,0,0,0
462,463,0,0.0,232760,186774.61089515686,0,0,0,0
463,464,0,819.6699829101562,232760,187594.28087806702,0,0,0,0
464,465,0,0.0,232760,187594.28087806702,0,0,0,0
465,466,40,614.4400024414062,232800,188208.72088050842,0,0,0,0
466,467,0,819.719970703125,232800,189028.44085121155,0,0,0,0
467,468,0,613.6500244140625,232800,189642.0908756256,0,0,0,0
468,469,0,614.6900024414062,232800,190256.78087806702,0,0,0,0
469,470,0,0.0,232800,190256.78087806702,0,0,0,0
470,471,0,796.9500122070312,232800,191053.73089027405,0,0,0,0
471,472,0,217.05999755859375,232800,191270.79088783264,0,0,0,0
472,473,0,819.719970703125,232800,192090.51085853577,0,0,0,0
473,474,0,159.38999938964844,232800,192249.90085792542,0,0,0,0
474,475,0,0.0,232800,192249.90085792542,0,0,0,0
475,476,0,341.54998779296875,232800,192591.45084571838,0,0,0,0
476,477,0,45.540000915527344,232800,192636.9908466339,0,0,0,0
477,478,0,979.9000244140625,232800,193616.89087104797,0,0,0,0
478,479,0,654.5900268554688,232800,194271.48089790344,0,0,0,0
479,480,0,113.8499984741211,232800,194385.33089637756,0,0,0,0
480,481,20,842.489990234375,232820,195227.82088661194,0,0,0,0
481,482,0,521.47998046875,232820,195749.3008670807,0,0,0,0
482,483,0,1001.8800048828125,232820,196751.1808719635,0,0,0,0
483,484,0,227.6999969482422,232820,196978.88086891174,0,0,0,0
484,485,0,273.239990234375,232820,197252.12085914612,0,0,0,0
485,486,0,705.719970703125,232820,197957.84082984924,0,0,0,0
486,487,0,0.0,232820,197957.84082984924,0,0,0,0
487,488,0,660.3300170898438,232820,198618.1708469391,0,0,0,0
488,489,0,660.3300170898438,232820,199278.50086402893,0,0,0,0
489,490,0,273.239990234375,232820,199551.7408542633,0,0,0,0
490,491,460,364.80999755859375,233280,199916.5508518219,0,0,0,0
491,492,0,341.54998779296875,233280,200258.10083961487,0,0,0,0
492,493,0,569.25,233280,200827.35083961487,0,0,0,0
493,494,0,113.8499984741211,233280,200941.200838089,0,0,0,0
494,495,0,409.8599853515625,233280,201351.06082344055,0,0,0,0
495,496,380,318.67999267578125,233660,201669.74081611633,0,0,0,0
496,497,0,0.0,233660,201669.74081611633,0,0,0,0
497,498,0,0.0,233660,201669.74081611633,0,0,0,0
498,499,0,455.3999938964844,233660,202125.14081001282,0,0,0,0
499,500,0,409.8599853515625,233660,202535.00079536438,0,0,0,0
500,501,0,796.9500122070312,233660,203331.9508075714,0,0,0,0
501,502,0,569.2999877929688,233660,203901.25079536438,0,0,0,0
502,503,0,592.02001953125,233660,204493.27081489563,0,0,0,0
503,504,0,0.0,233660,204493.27081489563,0,0,0,0
504,505,0,0.0,233660,204493.27081489563,0,0,0,0
505,506,0,0.0,233660,204493.27081489563,0,0,0,0
506,507,0,45.540000915527344,233660,204538.81081581116,0,0,0,0
507,508,0,546.5700073242188,233660,205085.38082313538,0,0,0,0
508,509,0,136.6199951171875,233660,205222.00081825256,0,0,0,0
509,510,0,250.47000122070312,233660,205472.47081947327,0,0,0,0
510,511,0,364.2200012207031,233660,205836.69082069397,0,0,0,0
511,512,380,456.1400146484375,234040,206292.8308353424,0,0,0,0
512,513,0,0.0,234040,206292.8308353424,0,0,0,0
513,514,400,0.0,234440,206292.8308353424,0,0,0,0
514,515,0,182.11000061035156,234440,206474.94083595276,0,0,0,0
515,516,0,68.20999908447266,234440,206543.15083503723,0,0,0,0
516,517,0,0.0,234440,206543.15083503723,0,0,0,0
517,518,0,0.0,234440,206543.15083503723,0,0,0,0
518,519,0,296.010009765625,234440,206839.16084480286,0,0,0,0
519,520,0,0.0,234440,206839.16084480286,0,0,0,0
520,521,0,136.6199951171875,234440,206975.78083992004,0,0,0,0
521,522,0,68.11000061035156,234440,207043.8908405304,0,0,0,0
522,523,0,0.0,234440,207043.8908405304,0,0,0,0
523,524,0,273.239990234375,234440,207317.13083076477,0,0,0,0
524,525,0,273.239990234375,234440,207590.37082099915,0,0,0,0
525,526,0,364.3500061035156,234440,207954.72082710266,0,0,0,0
526,527,0,0.0,234440,207954.72082710266,0,0,0,0
